Time,Value
501192,278
501242,277
501294,279
501344,280
501395,278
501445,278
501495,279
501547,277
501597,278
501648,279
501698,279
501749,278
501799,276
501851,280
501901,277
501952,279
502002,278
502053,278
502104,277
502154,278
502205,280
502255,279
502306,280
502356,280
502408,279
502458,278
502509,279
502559,279
502610,277
502661,278
502712,279
502762,279
502813,279
502863,279
502914,277
502965,278
503015,279
503066,278
503116,278
503168,280
503218,278
503269,279
503319,279
503370,279
503420,280
503472,277
503522,278
503573,279
503623,279
503673,280
503725,278
503775,278
503826,280
503876,279
503927,279
503977,279
504029,281
504079,277
504130,278
504180,279
504231,280
504282,278
504332,279
504383,279
504433,279
504484,276
504535,279
504586,281
504636,277
504687,276
504737,277
504788,276
504839,279
504890,277
504940,280
504991,278
505041,278
505092,279
505143,278
505193,280
505244,280
505294,279
505346,279
505396,279
505447,279
505497,279
505548,278
505598,277
505650,278
505700,279
505750,279
505801,279
505851,276
505903,280
505953,280
506004,279
506054,279
506105,279
506156,280
506207,279
506257,279
506308,276
506358,278
506409,278
506460,279
506510,277
506561,280
506611,278
506662,280
506713,280
506764,280
506814,279
506865,279
506915,280
506967,279
507017,277
507068,278
507118,277
507169,277
507219,279
507270,279
507321,279
507371,276
507422,280
507472,278
507524,278
507574,279
507625,279
507675,279
507726,278
507777,277
507828,277
507878,279
507928,278
507979,278
508029,277
508081,277
508131,278
508182,278
508232,279
508283,279
508334,277
508385,277
508435,280
508486,279
508536,277
508588,280
508638,277
508688,277
508739,275
508789,277
508840,277
508891,277
508942,280
508992,279
509043,277
509093,278
509145,279
509195,278
509246,278
509296,278
509347,279
509398,276
509448,276
509499,276
509549,277
509600,278
509650,278
509702,277
509752,277
509803,278
509853,277
509904,277
509955,279
510006,278
510056,277
510106,280
510157,280
510208,278
510259,277
510309,276
510360,278
510410,277
510461,278
510512,279
510563,279
510613,277
510664,278
510714,278
510766,276
510816,280
510866,276
510917,277
510967,279
511019,278
511069,275
511120,277
511170,279
511221,278
511271,279
511323,277
511373,278
511424,278
511474,277
511525,279
511576,279
511626,276
511677,278
511727,279
511778,278
511828,278
511880,278
511930,278
511981,278
512031,278
512082,278
512133,278
512184,278
512234,277
512284,277
512335,277
512386,278
512437,278
512487,277
512538,278
512588,280
512640,276
512690,278
512741,277
512791,275
512842,277
512892,278
512944,277
512994,275
513044,277
513095,276
513145,277
513197,278
513247,278
513298,278
513348,278
513399,278
513449,278
513501,277
513551,278
513602,277
513652,278
513703,277
513754,277
513804,279
513855,277
513905,279
513956,279
514007,279
514058,279
514108,278
514159,279
514209,278
514260,279
514311,279
514362,278
514412,277
514462,279
514513,278
514564,280
514615,278
514665,279
514716,279
514766,278
514818,278
514868,278
514919,280
514969,279
515020,280
515070,280
515122,278
515172,277
515222,276
515273,278
515323,278
515375,274
515425,278
515476,278
515526,277
515577,277
515628,278
515679,277
515729,278
515780,276
515830,277
515881,276
515932,278
515982,277
516033,277
516083,279
516134,276
516185,277
516236,278
516286,277
516337,277
516387,278
516439,276
516489,276
516540,277
516590,278
516640,279
516691,276
516742,275
516793,277
516843,276
516894,275
516944,275
516996,277
517046,276
517097,278
517147,279
517198,277
517249,276
517300,279
517350,276
517400,278
517451,276
517501,275
517553,276
517603,278
517654,277
517704,279
517755,275
517806,281
517857,278
517907,277
517958,278
518008,279
518060,277
518110,279
518160,276
518211,279
518261,277
518312,276
518363,279
518414,278
518464,279
518515,278
518565,279
518617,278
518667,279
518718,277
518768,278
518818,278
518870,277
518920,279
518971,277
519021,279
519072,278
519122,279
519174,277
519224,278
519275,276
519325,276
519376,279
519427,278
519478,279
519528,276
519578,279
519629,276
519680,278
519731,276
519781,276
519832,278
519882,279
519933,278
519984,278
520035,281
520085,279
520136,278
520186,279
520237,278
520288,277
520338,278
520389,278
520439,279
520491,279
520541,278
520592,279
520642,277
520693,278
520743,280
520795,279
520845,279
520896,280
520946,280
520996,278
521048,280
521098,279
521149,278
521199,279
521250,278
521300,280
521352,281
521402,278
521453,280
521503,277
521554,280
521605,278
521656,277
521706,278
521756,279
521807,278
521858,279
521909,280
521959,278
522010,274
522060,277
522112,278
522162,274
522213,277
522263,277
522314,277
522364,278
522415,279
522466,278
522516,278
522567,279
522617,278
522669,277
522719,278
522770,278
522820,276
522871,278
522921,276
522973,278
523023,275
523074,279
523124,279
523174,275
523226,276
523276,277
523327,276
523377,277
523428,278
523479,277
523530,273
523580,278
523631,276
523681,275
523732,278
523783,278
523834,280
523884,278
523934,277
523985,278
524036,276
524087,277
524137,277
524188,278
524238,279
524290,277
524340,278
524391,279
524441,277
524492,277
524542,277
524593,279
524644,279
524694,278
524745,279
524795,279
524847,278
524897,276
524948,278
524998,277
525049,276
525100,277
525151,277
525201,279
525252,278
525302,278
525352,278
525404,278
525454,278
525505,278
525555,277
525606,280
525657,280
525708,279
525758,278
525809,278
525859,278
525911,277
525961,278
526012,278
526062,275
526112,278
526163,278
526214,279
526265,276
526315,280
526366,277
526416,278
526468,279
526518,279
526569,277
526619,279
526670,278
526721,278
526771,276
526822,279
526872,278
526923,277
526973,278
527025,278
527075,277
527126,278
527176,277
527227,277
527278,277
527329,278
527379,277
527430,276
527480,278
527531,278
527582,277
527632,278
527683,275
527733,278
527784,276
527835,276
527886,276
527936,277
527987,278
528037,276
528089,279
528139,277
528190,278
528240,278
528290,278
528342,277
528392,277
528443,276
528493,278
528544,279
528594,278
528646,276
528696,279
528747,277
528797,280
528848,277
528899,278
528949,277
529000,279
529050,279
529101,279
529152,277
529203,276
529253,278
529304,278
529354,276
529405,279
529456,278
529507,280
529557,276
529608,279
529658,276
529709,279
529760,279
529810,277
529861,278
529911,279
529963,278
530013,278
530064,278
530114,278
530165,278
530215,277
530267,278
530317,277
530368,277
530418,278
530468,278
530520,277
530570,278
530621,279
530671,276
530722,279
530772,277
530824,280
530874,279
530925,278
530975,277
531026,277
531077,279
531127,279
531178,278
531228,279
531279,278
531330,279
531381,278
531431,279
531482,279
531532,276
531584,277
531634,279
531685,276
531735,279
531786,278
531836,275
531887,278
531938,277
531988,278
532039,277
532089,277
532141,277
532191,281
532242,279
532292,276
532343,281
532393,279
532445,278
532495,277
532546,278
532596,278
532646,278
532698,278
532748,278
532799,277
532849,278
532900,278
532951,278
533002,277
533052,276
533103,279
533153,277
533204,277
533255,277
533305,277
533356,277
533406,276
533457,281
533508,277
533559,278
533609,279
533660,278
533710,280
533762,279
533812,278
533863,278
533913,277
533964,279
534014,281
534065,276
534116,278
534166,278
534217,278
534267,279
534319,280
534369,277
534420,276
534470,277
534521,278
534572,277
534623,279
534673,278
534724,279
534774,277
534824,279
534876,278
534926,279
534977,279
535027,278
535078,277
535129,279
535180,278
535230,276
535281,277
535331,276
535383,277
535433,277
535483,276
535534,276
535584,277
535635,276
535686,275
535737,275
535787,272
535838,279
535888,274
535940,276
535990,277
536041,276
536091,279
536142,278
536193,279
536243,275
536294,273
536344,273
536395,271
536445,273
536497,275
536547,274
536598,276
536648,272
536699,275
536750,275
536801,271
536851,275
536902,274
536952,273
537003,275
537054,276
537104,276
537155,273
537205,276
537256,273
537307,273
537358,275
537408,272
537459,275
537509,276
537561,275
537611,280
537661,273
537712,277
537762,279
537814,277
537864,277
537915,278
537965,279
538016,277
538066,278
538118,276
538168,278
538219,277
538269,276
538320,275
538371,277
538421,276
538472,276
538522,279
538573,274
538624,279
538675,276
538725,277
538776,277
538826,277
538877,277
538928,276
538979,276
539029,276
539079,276
539130,274
539181,275
539232,276
539282,277
539333,278
539383,279
539435,278
539485,280
539536,277
539586,277
539637,279
539687,281
539739,281
539789,281
539839,278
539890,280
539940,279
539992,278
540042,278
540093,278
540143,279
540194,278
540244,278
540296,278
540346,278
540397,278
540447,280
540498,281
540549,265
540599,260
540650,265
540700,261
540751,267
540802,258
540853,274
540903,262
540954,270
541004,265
541056,262
541106,270
541157,261
541207,269
541257,261
541308,268
541359,265
541410,267
541460,268
541511,263
541561,265
541613,268
541663,265
541714,267
541764,263
541815,269
541865,266
541917,265
541967,264
542017,265
542068,264
542118,263
542170,266
542220,265
542271,266
542321,267
542372,267
542423,264
542474,266
542524,264
542575,264
542625,266
542676,265
542727,266
542777,265
542828,266
542878,265
542929,264
542980,266
543031,267
543081,265
543132,266
543182,267
543234,265
543284,266
543335,266
543385,265
543435,265
543486,266
543537,266
543588,265
543638,265
543689,265
543739,267
543791,264
543841,266
543892,266
543942,265
543993,266
544044,265
544095,264
544145,265
544195,266
544246,265
544296,265
544348,266
544398,267
544449,266
544499,265
544550,267
544601,266
544652,264
544702,266
544753,271
544803,271
544855,271
544905,275
544955,331
545006,296
545056,268
545107,284
545158,277
545209,276
545259,280
545310,279
545360,278
545412,280
545462,277
545513,279
545563,279
545613,278
545665,279
545715,280
545766,279
545816,278
545867,278
545917,280
545969,280
546019,277
546070,278
546120,279
546171,276
546222,279
546273,280
546323,279
546373,277
546424,278
546475,277
546526,280
546576,279
546627,278
546677,278
546728,280
546779,279
546830,278
546880,279
546931,278
546981,276
547032,279
547083,280
547133,279
547184,277
547234,278
547286,281
547336,282
547387,277
547437,279
547488,279
547538,278
547590,279
547640,279
547691,276
547741,280
547791,278
547843,278
547893,281
547944,279
547994,280
548045,279
548096,279
548147,280
548197,280
548248,280
548298,280
548349,277
548400,277
548451,280
548501,279
548551,279
548602,278
548653,280
548704,278
548754,277
548805,280
548855,277
548907,280
548957,279
549008,279
549058,279
549109,280
549159,280
549210,277
549261,279
549311,277
549362,278
549412,281
549464,280
549514,280
549565,277
549615,277
549666,279
549716,277
549768,278
549818,279
549869,279
549919,279
549969,276
550021,279
550071,277
550122,279
550172,279
550223,278
550274,277
550325,279
550375,279
550426,275
550476,278
550528,279
550578,278
550629,279
550679,278
550729,279
550780,280
550831,279
550882,280
550932,278
550983,281
551033,279
551085,278
551135,282
551186,280
551236,280
551287,280
551337,281
551388,280
551439,278
551489,282
551540,280
551590,280
551642,282
551692,281
551743,282
551793,280
551844,282
551895,282
551946,280
551996,281
552047,281
552097,283
552147,283
552199,283
552249,283
552300,282
552350,281
552401,282
552452,281
552503,283
552553,282
552604,281
552654,283
552706,284
552756,283
552807,282
552857,283
552907,283
552958,282
553009,284
553060,282
553110,282
553161,282
553211,281
553263,284
553313,280
553364,283
553414,282
553465,284
553516,283
553566,284
553617,283
553667,283
553718,284
553768,283
553820,281
553870,285
553921,285
553971,283
554022,285
554073,281
554124,286
554174,285
554225,286
554275,285
554326,285
554377,286
554427,285
554478,284
554528,285
554579,285
554630,284
554681,284
554731,286
554782,285
554832,285
554884,286
554934,286
554985,285
555035,285
555085,284
555137,283
555187,283
555238,285
555288,285
555339,286
555389,287
555441,286
555491,287
555542,287
555592,287
555643,288
555694,285
555744,287
555795,289
555845,286
555896,287
555947,287
555998,285
556048,287
556099,288
556149,287
556200,285
556251,288
556302,285
556352,287
556403,287
556453,286
556504,287
556555,289
556605,287
556656,289
556706,287
556758,289
556808,289
556859,288
556909,288
556960,289
557010,289
557062,287
557112,287
557163,291
557213,289
557263,289
557315,288
557365,289
557416,287
557466,289
557517,290
557568,287
557619,289
557669,292
557720,288
557770,289
557821,290
557872,288
557922,291
557973,290
558023,291
558074,289
558125,291
558176,291
558226,291
558277,291
558327,291
558379,290
558429,289
558480,289
558530,291
558581,291
558631,291
558682,289
558733,288
558783,290
558834,289
558884,292
558936,290
558986,293
559037,290
559087,290
559138,290
559188,291
559240,292
559290,291
559341,292
559391,293
559441,291
559493,290
559543,293
559594,292
559644,291
559695,293
559746,293
559797,293
559847,294
559898,293
559948,292
560000,293
560050,295
560100,291
560151,292
560201,293
560252,294
560303,294
560354,293
560404,294
560455,290
560505,294
560557,295
560607,293
560658,292
560708,294
560759,293
560809,293
560860,294
560911,294
560961,293
561012,295
561062,294
561114,297
561164,294
561215,295
561265,294
561316,291
561367,296
561418,296
561468,295
561519,297
561569,295
561619,295
561671,296
561721,295
561772,296
561822,294
561873,296
561924,296
561975,297
562025,294
562076,297
562126,297
562178,297
562228,296
562278,298
562329,296
562379,296
562430,297
562481,295
562532,296
562582,297
562633,298
562683,296
562735,298
562785,297
562836,296
562886,298
562937,297
562988,296
563038,297
563089,297
563139,297
563190,296
563240,297
563292,297
563342,297
563393,298
563443,296
563494,298
563545,299
563596,298
563646,299
563697,298
563747,301
563798,299
563849,297
563899,298
563950,299
564000,299
564051,299
564102,298
564153,298
564203,297
564254,298
564304,297
564356,300
564406,298
564456,299
564507,298
564557,298
564609,299
564659,298
564710,298
564760,299
564811,299
564861,299
564913,302
564963,300
565014,301
565064,300
565115,300
565166,302
565216,299
565267,300
565317,301
565368,300
565419,301
565470,300
565520,301
565571,299
565621,301
565672,302
565723,300
565774,300
565824,300
565874,302
565925,299
565976,300
566027,301
566077,299
566128,301
566178,301
566230,300
566280,303
566331,301
566381,301
566432,301
566482,302
566534,301
566584,302
566634,301
566685,303
566735,300
566787,301
566837,302
566888,303
566938,301
566989,303
567040,303
567091,300
567141,303
567192,302
567242,301
567293,303
567344,304
567394,303
567445,303
567495,302
567546,303
567597,303
567648,303
567698,307
567749,303
567799,305
567851,305
567901,303
567952,303
568002,303
568052,304
568103,303
568154,310
568205,302
568255,306
568306,304
568356,304
568408,307
568458,303
568509,304
568559,304
568610,305
568660,304
568712,304
568762,306
568812,304
568863,304
568913,306
568965,304
569015,306
569066,307
569116,304
569167,307
569218,305
569269,306
569319,305
569370,306
569420,305
569472,303
569522,306
569572,304
569623,304
569673,305
569724,306
569775,307
569826,305
569876,305
569927,306
569977,306
570029,307
570079,306
570130,306
570180,307
570230,307
570281,307
570332,305
570383,307
570433,307
570484,306
570534,306
570586,306
570636,306
570687,308
570737,308
570788,309
570839,305
570890,308
570940,306
570990,306
571041,308
571091,304
571143,309
571193,309
571244,308
571294,307
571345,309
571396,310
571447,309
571497,308
571548,306
571598,307
571650,307
571700,310
571750,310
571801,308
571851,308
571902,311
571953,311
572004,310
572054,308
572105,310
572155,308
572207,307
572257,308
572308,310
572358,308
572408,310
572460,310
572510,308
572561,310
572611,310
572662,309
572712,307
572764,310
572814,310
572865,309
572915,310
572966,310
573017,308
573068,309
573118,312
573168,310
573219,309
573270,311
573321,311
573371,310
573422,311
573472,310
573523,310
573574,310
573625,312
573675,311
573726,309
573776,311
573828,311
573878,311
573928,310
573979,312
574029,309
574081,313
574131,311
574182,311
574232,312
574283,311
574333,312
574385,310
574435,315
574486,311
574536,312
574586,311
574638,311
574688,312
574739,310
574789,313
574840,313
574891,312
574942,313
574992,312
575043,312
575093,312
575144,312
575195,314
575246,310
575296,312
575346,314
575397,311
575448,316
575499,313
575549,314
575600,312
575650,314
575702,312
575752,314
575803,313
575853,316
575904,315
575954,315
576006,315
576056,312
576106,314
576157,314
576207,314
576259,316
576309,314
576360,316
576410,315
576461,313
576512,315
576563,317
576613,314
576664,316
576714,314
576764,315
576816,317
576866,316
576917,315
576967,315
577018,317
577069,316
577120,315
577170,315
577221,316
577271,316
577323,317
577373,318
577424,316
577474,316
577524,318
577575,315
577626,317
577677,315
577727,318
577778,318
577828,317
577880,316
577930,315
577981,315
578031,316
578082,316
578132,315
578184,316
578234,316
578284,319
578335,316
578385,318
578437,317
578487,316
578538,319
578588,319
578639,317
578690,318
578741,318
578791,319
578842,318
578892,319
578942,316
578994,316
579044,319
579095,319
579145,318
579196,318
579247,318
579298,319
579348,318
579399,320
579449,318
579501,318
579551,320
579602,319
579652,320
579702,319
579753,319
579804,322
579855,319
579905,320
579956,319
580006,320
580058,320
580108,320
580159,319
580209,318
580260,318
580311,320
580362,318
580412,320
580462,320
580513,317
580563,319
580615,320
580665,320
580716,319
580766,320
580817,318
580868,319
580919,319
580969,321
581020,319
581070,320
581121,319
581172,320
581222,321
581273,323
581323,321
581374,322
581425,320
581476,321
581526,322
581577,322
581627,321
581679,324
581729,320
581780,323
581830,320
581880,321
581932,323
581982,321
582033,321
582083,322
582134,324
582184,323
582236,321
582286,325
582337,323
582387,322
582438,324
582489,325
582540,323
582590,321
582640,323
582691,324
582742,323
582793,323
582843,324
582894,324
582944,323
582995,325
583046,324
583097,323
583147,325
583198,324
583248,324
583299,325
583350,326
583400,324
583451,325
583501,325
583553,326
583603,325
583654,325
583704,325
583755,324
583805,324
583857,324
583907,324
583958,327
584008,323
584058,325
584110,326
584160,326
584211,327
584261,326
584312,326
584363,328
584414,325
584464,327
584515,327
584565,327
584616,326
584667,328
584718,326
584768,326
584818,326
584869,326
584920,326
584971,326
585021,328
585072,327
585122,326
585174,328
585224,328
585275,324
585325,330
585376,329
585426,327
585477,328
585528,327
585578,327
585629,327
585679,326
585731,326
585781,328
585832,328
585882,329
585933,327
585984,329
586035,329
586085,329
586136,330
586186,328
586236,328
586288,329
586338,331
586389,328
586439,329
586490,328
586541,327
586592,330
586642,329
586693,328
586743,330
586795,330
586845,329
586895,330
586946,331
586996,329
587047,331
587098,330
587149,329
587199,331
587250,330
587300,329
587352,331
587402,332
587453,329
587503,333
587554,332
587604,330
587655,331
587706,332
587756,333
587807,331
587857,331
587909,331
587959,333
588010,331
588060,332
588111,333
588162,334
588213,332
588263,332
588314,334
588364,330
588414,333
588466,331
588516,332
588567,331
588617,334
588668,334
588719,331
588770,332
588820,334
588871,335
588921,335
588973,333
589023,332
589073,331
589124,333
589174,333
589225,333
589276,334
589327,334
589377,333
589428,335
589478,334
589530,332
589580,332
589631,335
589681,334
589732,333
589783,333
589833,334
589884,333
589934,334
589985,334
590035,332
590087,335
590137,334
590188,334
590238,333
590289,335
590340,335
590391,337
590441,335
590492,336
590542,336
590593,335
590644,336
590694,337
590745,335
590795,334
590846,335
590897,336
590948,337
590998,337
591049,337
591099,335
591151,337
591201,336
591251,335
591302,338
591352,338
591404,336
591454,336
591505,336
591555,337
591606,336
591656,339
591708,337
591758,339
591809,337
591859,339
591910,340
591961,338
592011,340
592062,338
592112,336
592163,340
592214,339
592265,337
592315,338
592366,337
592416,339
592467,338
592518,338
592569,340
592619,337
592670,340
592720,339
592771,337
592822,338
592872,338
592923,339
592973,339
593025,337
593075,338
593126,340
593176,339
593227,340
593277,342
593329,340
593379,340
593429,339
593480,339
593530,342
593582,341
593632,341
593683,341
593733,339
593784,341
593835,341
593886,340
593936,343
593987,340
594037,341
594088,343
594139,338
594189,341
594240,341
594290,342
594341,340
594392,342
594443,342
594493,340
594544,342
594594,341
594646,341
594696,341
594747,342
594797,343
594848,343
594898,344
594949,343
595000,342
595050,343
595101,343
595151,343
595203,344
595253,342
595304,343
595354,341
595405,341
595456,344
595507,343
595557,343
595607,341
595658,344
595708,344
595760,345
595810,343
595861,342
595911,343
595962,346
596013,342
596064,344
596114,344
596165,341
596215,346
596267,345
596317,345
596367,344
596418,345
596468,347
596519,346
596570,345
596621,345
596671,345
596722,347
596772,346
596824,345
596874,343
596925,347
596975,346
597026,346
597076,346
597127,346
597178,344
597228,344
597279,345
597329,345
597381,343
597431,346
597482,348
597532,348
597583,347
597634,347
597685,348
597735,345
597785,347
597836,348
597886,346
597938,347
597988,346
598039,347
598089,347
598140,346
598191,348
598242,346
598292,347
598343,348
598393,347
598445,347
598495,348
598545,347
598596,347
598646,347
598697,350
598748,348
598799,348
598849,349
598900,346
598950,349
599002,350
599052,349
599103,347
599153,350
599204,350
599255,349
599305,349
599356,350
599406,351
599457,347
599507,349
599559,348
599609,349
599660,350
599710,352
599761,348
599812,351
599863,350
599913,348
599963,348
600014,349
600065,351
600116,349
600166,351
600217,350
600267,350
600318,349
600369,350
600420,350
600470,351
600521,352
600571,351
600623,351
600673,352
600723,350
600774,350
600824,352
600876,351
600926,352
600977,350
601027,352
601078,351
601128,349
601180,352
601230,352
601281,352
601331,354
601382,352
601433,352
601483,350
601534,352
601584,350
601635,351
601686,351
601737,352
601787,352
601838,352
601888,354
601939,353
601990,353
602041,352
602091,354
602141,353
602192,354
602243,353
602294,353
602344,354
602395,354
602445,355
602497,352
602547,354
602598,355
602648,353
602699,353
602749,356
602801,355
602851,353
602901,356
602952,354
603002,351
603054,356
603104,356
603155,355
603205,356
603256,356
603307,353
603358,356
603408,355
603459,355
603509,354
603560,357
603611,354
603661,356
603712,356
603762,355
603813,355
603864,356
603915,357
603965,356
604016,357
604066,355
604118,357
604168,357
604219,357
604269,356
604319,356
604370,354
604421,357
604472,357
604522,358
604573,357
604623,358
604675,359
604725,357
604776,357
604826,357
604877,356
604928,356
604979,358
605029,358
605079,358
605130,358
605180,358
605232,357
605282,356
605333,358
605383,357
605434,358
605485,358
605536,356
605586,359
605637,359
605687,361
605739,359
605789,360
605839,358
605890,359
605940,360
605991,359
606042,357
606093,362
606143,359
606194,361
606244,358
606296,360
606346,358
606397,358
606447,360
606497,360
606548,360
606599,362
606650,361
606700,360
606751,359
606801,360
606853,360
606903,359
606954,359
607004,360
607055,360
607106,361
607157,360
607207,361
607257,360
607308,362
607358,362
607410,360
607460,363
607511,360
607561,361
607612,361
607663,362
607714,362
607764,360
607815,360
607865,362
607917,362
607967,362
608017,361
608068,363
608118,360
608169,363
608220,361
608271,360
608321,363
608372,363
608422,363
608474,365
608524,363
608575,364
608625,362
608675,363
608727,365
608777,364
608828,364
608878,365
608929,363
608979,363
609031,364
609081,365
609132,364
609182,362
609233,363
609284,364
609335,363
609385,364
609435,364
609486,362
609537,365
609588,365
609638,363
609689,363
609739,365
609790,363
609841,366
609892,365
609942,365
609993,364
610043,364
610095,365
610145,364
610195,366
610246,364
610296,366
610348,369
610398,364
610449,366
610499,365
610550,366
610600,367
610652,365
610702,364
610753,366
610803,366
610853,366
610905,369
610955,370
611006,369
611056,366
611107,365
611158,369
611209,367
611259,366
611310,367
611360,365
611411,367
611462,366
611513,366
611563,366
611613,364
611664,365
611715,367
611766,367
611816,366
611867,364
611917,367
611969,365
612019,366
612070,367
612120,367
612171,367
612221,367
612273,366
612323,368
612373,366
612424,368
612474,368
612526,368
612576,368
612627,368
612677,368
612728,366
612779,370
612830,368
612880,366
612931,369
612981,369
613031,368
613083,370
613133,369
613184,370
613234,370
613285,370
613336,369
613387,367
613437,370
613488,369
613538,370
613590,369
613640,369
613691,369
613741,369
613791,371
613842,369
613893,368
613944,369
613994,371
614045,372
614095,371
614147,370
614197,371
614248,368
614298,369
614349,371
614400,371
614451,371
614501,371
614551,372
614602,371
614652,372
614704,371
614754,370
614805,371
614855,376
614906,369
614957,370
615008,368
615058,370
615109,371
615159,373
615209,372
615261,373
615311,371
615362,370
615412,373
615463,373
615514,374
615565,371
615615,370
615666,372
615716,374
615768,375
615818,374
615869,373
615919,373
615969,373
616020,373
616071,374
616122,372
616172,375
616223,373
616273,374
616325,376
616375,376
616426,373
616476,375
616527,372
616578,375
616629,373
616679,374
616729,373
616780,376
616830,375
616882,376
616932,374
616983,374
617033,374
617084,374
617135,374
617186,375
617236,375
617287,374
617337,376
617388,377
617439,377
617489,378
617540,377
617590,376
617641,377
617692,376
617743,374
617793,375
617844,376
617894,375
617946,375
617996,376
618047,376
618097,378
618147,378
618199,378
618249,377
618300,377
618350,378
618401,379
618451,376
618503,375
618553,378
618604,378
618654,376
618705,376
618756,378
618807,379
618857,378
618907,378
618958,381
619009,377
619060,379
619110,378
619161,378
619211,378
619262,380
619313,378
619364,379
619414,378
619465,378
619515,377
619566,380
619617,380
619667,379
619718,379
619768,379
619820,381
619870,380
619921,379
619971,378
620022,379
620072,379
620124,380
620174,380
620225,379
620275,380
620325,380
620377,377
620427,381
620478,380
620528,379
620579,378
620630,381
620681,379
620731,377
620782,379
620832,380
620883,377
620934,380
620985,381
621035,381
621085,380
621136,380
621187,382
621238,381
621288,381
621339,380
621389,381
621441,382
621491,382
621542,381
621592,381
621643,382
621693,384
621744,382
621795,383
621845,382
621896,381
621946,384
621998,384
622048,383
622099,385
622149,383
622200,383
622251,382
622302,382
622352,383
622403,384
622453,383
622503,383
622555,384
622605,383
622656,383
622706,385
622757,383
622808,387
622859,389
622909,379
622960,386
623010,387
623062,386
623112,387
623163,393
623213,387
623263,379
623314,382
623365,382
623416,383
623466,383
623517,387
623567,384
623619,384
623669,385
623720,386
623770,383
623821,385
623872,387
623922,383
623973,387
624023,386
624074,386
624124,385
624176,385
624226,387
624277,385
624327,385
624378,385
624429,385
624480,385
624530,387
624581,386
624631,385
624681,386
624733,387
624783,387
624834,384
624884,388
624935,387
624986,387
625037,387
625087,386
625138,385
625188,387
625240,388
625290,386
625341,388
625391,388
625441,386
625492,388
625543,388
625594,387
625644,385
625695,388
625745,389
625797,387
625847,388
625898,389
625948,387
625999,388
626050,387
626100,386
626151,388
626201,388
626252,388
626302,390
626354,390
626404,388
626455,389
626505,387
626556,390
626607,389
626658,391
626708,389
626759,390
626809,386
626860,389
626911,390
626961,390
627012,388
627062,389
627113,391
627164,390
627215,389
627265,390
627316,392
627366,390
627418,391
627468,390
627519,389
627569,390
627619,393
627671,391
627721,390
627772,391
627822,390
627873,391
627923,391
627975,391
628025,390
628076,390
628126,391
628177,392
628228,393
628278,392
628329,392
628379,391
628430,390
628481,393
628532,391
628582,392
628633,392
628683,392
628734,391
628785,392
628836,393
628886,391
628937,393
628987,392
629038,393
629089,393
629139,396
629190,393
629240,394
629292,395
629342,394
629393,391
629443,393
629494,393
629544,393
629596,395
629646,393
629697,394
629747,394
629797,393
629849,393
629899,393
629950,394
630000,394
630051,393
630102,396
630153,394
630203,394
630254,395
630304,394
630355,397
630406,393
630456,394
630507,395
630557,394
630608,395
630659,397
630710,396
630760,392
630811,395
630861,396
630913,392
630963,395
631014,395
631064,396
631115,395
631165,396
631216,395
631267,395
631317,396
631368,396
631418,395
631470,395
631520,398
631571,397
631621,396
631672,396
631723,396
631774,393
631824,399
631875,397
631925,398
631975,397
632027,398
632077,398
632128,396
632178,398
632229,397
632280,398
632331,400
632381,399
632432,398
632482,398
632534,399
632584,400
632634,395
632685,399
632735,397
632786,396
632837,399
632888,399
632938,399
632989,399
633039,399
633091,398
633141,398
633192,400
633242,399
633293,398
633344,400
633394,399
633445,400
633495,400
633546,399
633596,399
633648,398
633698,400
633749,399
633799,399
633850,400
633901,400
633952,399
634002,400
634053,400
634103,400
634153,398
634205,399
634255,400
634306,400
634356,401
634407,402
634458,400
634509,399
634559,400
634610,402
634660,401
634712,400
634762,402
634812,401
634863,399
634913,404
634964,400
635015,401
635066,401
635116,403
635167,402
635217,401
635269,401
635319,402
635370,401
635420,402
635471,401
635522,402
635572,402
635623,402
635673,402
635724,402
635774,402
635826,404
635876,402
635927,401
635977,404
636028,402
636079,403
636130,405
636180,401
636231,403
636281,401
636332,403
636383,403
636433,404
636484,402
636534,402
636585,403
636636,403
636687,404
636737,403
636788,403
636838,401
636890,404
636940,404
636990,404
637041,404
637091,405
637143,403
637193,404
637244,403
637294,404
637345,403
637395,404
637447,404
637497,404
637548,404
637598,404
637649,405
637700,403
637750,406
637801,405
637851,406
637902,404
637953,411
638004,418
638054,409
638105,397
638155,333
638206,288
638257,271
638308,258
638358,258
638409,263
638459,262
638510,265
638561,262
638611,261
638662,265
638712,263
638764,266
638814,263
638865,263
638915,264
638966,266
639016,266
639068,266
639118,269
639168,265
639219,262
639269,267
639321,267
639371,266
639422,265
639472,263
639523,265
639574,266
639625,262
639675,269
639726,266
639776,265
639827,267
639878,261
639928,267
639979,268
640029,260
640080,268
640131,266
640182,265
640232,266
640283,263
640333,263
640385,264
640435,267
640486,264
640536,266
640587,265
640637,267
640688,265
640739,266
640789,265
640840,264
640890,267
640942,265
640992,267
641043,266
641093,265
641144,263
641195,266
641246,265
641296,266
641346,267
641397,267
641447,266
641499,266
641549,266
641600,266
641650,266
641701,265
641752,265
641803,265
641853,264
641904,265
641954,265
642006,268
642056,264
642106,268
642157,265
642207,264
642258,265
642309,265
642360,265
642410,265
642461,265
642511,266
642563,267
642613,267
642664,262
642714,266
642765,264
642816,265
642866,264
