Time,Value
534572,327
534623,326
534673,326
534724,326
534774,328
534825,323
534876,327
534927,328
534977,325
535027,326
535078,327
535129,329
535180,325
535230,327
535281,328
535331,328
535383,329
535433,331
535484,328
535534,330
535585,327
535635,327
535686,327
535737,328
535787,329
535838,327
535888,330
535940,330
535990,329
536041,330
536091,328
536142,326
536193,329
536244,329
536294,329
536345,330
536395,330
536445,329
536497,328
536547,327
536598,332
536648,330
536699,330
536750,332
536801,331
536851,332
536902,332
536952,330
537004,331
537054,328
537105,329
537155,331
537205,331
537256,331
537307,330
537358,331
537408,332
537459,332
537509,331
537561,331
537611,332
537662,330
537712,330
537763,330
537814,331
537864,333
537915,333
537965,334
538016,333
538066,332
538118,333
538168,332
538219,332
538269,332
538320,333
538371,333
538422,333
538472,333
538523,332
538573,331
538624,332
538675,334
538725,333
538776,333
538826,332
538877,332
538928,332
538979,334
539029,334
539080,331
539130,332
539182,333
539232,334
539282,334
539333,335
539383,336
539435,334
539485,337
539536,335
539586,335
539637,336
539687,334
539739,335
539789,335
539840,335
539890,333
539941,332
539992,337
540042,336
540093,336
540143,336
540194,334
540244,333
540296,332
540346,336
540397,336
540447,334
540498,335
540549,338
540600,337
540650,338
540701,338
540751,337
540802,335
540853,336
540903,337
540954,336
541004,337
541056,337
541106,337
541157,335
541207,337
541258,336
541308,335
541360,338
541410,338
541460,338
541511,337
541561,336
541613,338
541663,339
541714,336
541764,338
541815,336
541865,338
541917,337
541967,337
542018,341
542068,341
542119,340
542170,338
542220,339
542271,339
542321,336
542372,337
542423,338
542474,336
542524,338
542575,338
542625,336
542676,339
542727,338
542778,339
542828,339
542879,339
542929,339
542980,338
543031,341
543081,341
543132,340
543182,339
543234,340
543284,338
543335,340
543385,341
543436,341
543486,340
543538,341
543588,341
543638,341
543689,338
543739,340
543791,340
543841,339
543892,342
543942,340
543993,340
544044,340
544095,341
544145,342
544196,341
544246,341
544297,342
544348,340
544398,342
544449,341
544499,340
544550,340
544601,341
544652,343
544702,341
544753,343
544803,344
544855,341
544905,343
544956,343
545006,342
545057,343
545107,342
545158,342
545209,340
545259,344
545310,343
545360,340
545412,342
545462,344
545513,345
545563,341
545614,343
545665,343
545716,341
545766,344
545816,345
545867,342
545917,345
545969,343
546019,342
546070,341
546120,341
546171,345
546222,341
546273,344
546323,345
546374,341
546424,344
546476,343
546526,340
546576,342
546627,340
546677,341
546728,343
546779,342
546830,341
546880,340
546931,340
546981,341
547033,339
547083,338
547134,339
547184,341
547234,336
547286,338
547336,338
547387,339
547437,340
547488,340
547538,342
547590,339
547640,342
547691,341
547741,340
547792,341
547843,340
547894,340
547944,343
547994,342
548045,342
548096,342
548147,342
548197,342
548248,343
548298,343
548349,343
548400,342
548451,344
548501,343
548552,343
548602,339
548654,344
548704,344
548754,341
548805,344
548855,343
548907,345
548957,344
549008,343
549058,344
549109,344
549159,344
549211,344
549261,344
549312,346
549362,344
549412,345
549464,344
549514,344
549565,345
549615,344
549666,344
549716,345
549768,344
549818,345
549869,345
549919,345
549970,342
550021,344
550072,345
550122,346
550172,346
550223,345
550274,347
550325,346
550375,347
550426,346
550476,344
550528,347
550578,347
550629,345
550679,345
550730,346
550780,346
550832,346
550882,345
550932,346
550983,346
551033,347
551085,347
551135,346
551186,347
551236,348
551287,346
551337,347
551389,345
551439,350
551490,346
551540,346
551590,348
551642,348
551692,348
551743,350
551793,347
551844,348
551895,348
551946,349
551996,348
552047,347
552097,348
552148,348
552199,348
552250,350
552300,349
552350,348
552401,349
552452,349
552503,351
552553,349
552604,349
552654,349
552706,349
552756,349
552807,350
552857,349
552908,351
552958,350
553010,349
553060,350
553110,351
553161,350
553211,349
553263,348
553313,350
553364,351
553414,350
553465,352
553516,351
553567,350
553617,352
553668,351
553718,351
553768,351
553820,350
553870,348
553921,352
553971,352
554022,347
554073,351
554124,352
554174,351
554225,350
554275,352
554327,349
554377,350
554428,352
554478,352
554528,352
554579,354
554630,352
554681,354
554731,353
554782,353
554832,353
554884,350
554934,354
554985,352
555035,352
555086,352
555137,352
555188,354
555238,350
555288,353
555339,353
555389,353
555441,353
555491,352
555542,352
555592,353
555643,354
555694,356
555745,352
555795,356
555846,354
555896,354
555947,354
555998,354
556048,353
556099,354
556149,355
556200,355
556251,353
556302,353
556352,353
556403,352
556453,355
556505,355
556555,353
556606,354
556656,355
556706,353
556758,353
556808,357
556859,356
556909,354
556960,357
557010,357
557062,356
557112,355
557163,357
557213,357
557264,356
557315,358
557366,356
557416,357
557466,357
557517,356
557568,355
557619,357
557669,357
557720,356
557770,355
557821,355
557872,358
557923,357
557973,360
558024,357
558074,357
558125,356
558176,358
558226,357
558277,356
558327,356
558379,357
558429,357
558480,357
558530,359
558581,360
558631,360
558683,360
558733,359
558784,359
558834,357
558884,359
558936,357
558986,358
559037,360
559087,360
559138,358
559188,360
559240,360
559290,360
559341,358
559391,358
559442,361
559493,358
559544,359
559594,359
559644,357
559695,359
559746,361
559797,360
559847,361
559898,361
559948,360
560000,361
560050,360
560101,363
560151,361
560202,359
560252,360
560303,360
560354,360
560404,362
560455,361
560505,358
560557,362
560607,363
560658,360
560708,362
560759,363
560809,362
560861,362
560911,361
560962,362
561012,361
561062,359
561114,362
561164,361
561215,362
561265,364
561316,364
561367,363
561418,363
561468,363
561519,361
561569,364
561620,363
561671,363
561722,362
561772,363
561822,362
561873,361
561924,361
561975,364
562025,362
562076,364
562126,363
562178,365
562228,363
562279,363
562329,366
562380,361
562430,365
562481,365
562532,364
562582,364
562633,364
562683,365
562735,365
562785,365
562836,366
562886,364
562937,365
562988,364
563039,364
563089,365
563140,366
563190,364
563240,365
563292,366
563342,365
563393,365
563443,367
563494,366
563545,364
563596,365
563646,367
563697,367
563747,365
563799,366
563849,367
563900,366
563950,367
564000,368
564051,368
564102,365
564153,366
564203,368
564254,364
564304,366
564356,367
564406,369
564457,368
564507,368
564558,364
564609,367
564659,368
564710,368
564760,364
564811,367
564861,368
564913,366
564963,368
565014,368
565064,368
565115,368
565166,370
565217,369
565267,368
565318,369
565368,368
565419,368
565470,370
565520,369
565571,369
565621,370
565672,368
565723,368
565774,368
565824,370
565875,369
565925,369
565977,368
566027,370
566078,371
566128,369
566178,369
566230,370
566280,368
566331,373
566381,370
566432,369
566482,371
566534,369
566584,370
566635,368
566685,371
566736,371
566787,371
566837,372
566888,371
566938,371
566989,370
567040,373
567091,368
567141,375
567192,372
567242,368
567293,371
567344,374
567395,371
567445,371
567496,372
567546,372
567597,373
567648,371
567698,372
567749,373
567799,372
567851,371
567901,372
567952,373
568002,373
568053,373
568103,374
568155,373
568205,374
568256,373
568306,373
568356,374
568408,374
568458,373
568509,373
568559,374
568610,375
568660,374
568712,374
568762,375
568813,372
568863,373
568914,374
568965,373
569015,371
569066,374
569116,373
569167,374
569218,374
569269,375
569319,376
569370,375
569420,375
569472,378
569522,375
569573,376
569623,376
569674,375
569724,376
569775,376
569826,375
569876,376
569927,374
569977,377
570029,374
570079,377
570130,375
570180,376
570231,376
570281,376
570333,376
570383,378
570434,377
570484,377
570534,375
570586,379
570636,375
570687,376
570737,377
570788,377
570839,378
570890,377
570940,378
570991,379
571041,377
571092,377
571143,378
571193,378
571244,379
571294,377
571345,379
571396,376
571447,378
571497,379
571548,379
571598,378
571650,379
571700,379
571751,380
571801,380
571852,377
571902,378
571953,378
572004,380
572054,381
572105,381
572155,379
572207,380
572257,381
572308,379
572358,379
572409,378
572460,379
572511,381
572561,380
572612,379
572662,380
572712,380
572764,380
572814,380
572865,382
572915,378
572966,380
573017,381
573068,381
573118,381
573169,381
573219,381
573271,380
573321,380
573371,380
573422,382
573472,383
573523,383
573574,381
573625,380
573675,382
573726,383
573776,378
573828,382
573878,382
573929,383
573979,381
574030,383
574081,381
574131,383
574182,383
574232,381
574283,382
574333,384
574385,381
574435,380
574486,383
574536,384
574587,382
574638,382
574689,384
574739,385
574790,382
574840,383
574891,382
574942,384
574992,383
575043,382
575093,384
575144,385
575195,384
575246,384
575296,384
575347,385
575397,385
575449,384
575499,386
575549,386
575600,385
575650,384
575702,385
575752,385
575803,385
575853,386
575904,383
575954,384
576006,384
576056,385
576107,385
576157,386
576208,386
576259,385
576309,387
576360,385
576410,385
576461,385
576512,387
576563,386
576613,386
576664,385
576714,386
576765,388
576816,388
576867,385
576917,387
576968,385
577018,387
577069,386
577120,386
577170,386
577221,385
577271,386
577323,387
577373,388
577424,388
577474,388
577525,388
577575,388
577627,388
577677,386
577727,388
577778,388
577828,388
577880,389
577930,389
577981,389
578031,387
578082,388
578132,388
578184,387
578234,391
578285,389
578335,388
578386,387
578437,388
578487,388
578538,389
578588,389
578639,389
578690,388
578741,388
578791,389
578842,390
578892,390
578944,391
578994,390
579045,389
579095,390
579146,390
579196,390
579247,389
579298,390
579348,390
579399,389
579449,391
579501,390
579551,388
579602,391
579652,390
579703,389
579753,390
579805,389
579855,391
579905,392
579956,391
580006,392
580058,390
580108,392
580159,393
580209,392
580260,388
580311,395
580362,395
580412,392
580463,392
580513,395
580564,392
580615,393
580665,393
580716,393
580766,392
580817,393
580868,393
580919,391
580969,393
581020,394
581070,392
581122,393
581172,391
581223,395
581273,394
581324,393
581374,394
581425,391
581476,395
581526,393
581577,392
581627,394
581679,395
581729,394
581780,396
581830,394
581881,394
581932,394
581983,394
582033,397
582083,393
582134,394
582184,395
582236,393
582286,394
582337,396
582387,395
582438,395
582489,396
582540,394
582590,396
582641,395
582691,395
582743,396
582793,395
582843,396
582894,394
582944,396
582995,397
583046,396
583097,394
583147,396
583198,397
583248,398
583300,396
583350,395
583401,397
583451,394
583502,396
583553,397
583603,396
583654,397
583704,395
583755,397
583805,396
583857,396
583907,397
583958,396
584008,398
584059,397
584110,398
584161,397
584211,397
584261,397
584312,397
584363,397
584414,396
584464,397
584515,399
584565,400
584616,399
584667,399
584718,398
584768,398
584819,398
584869,397
584921,399
584971,396
585021,398
585072,401
585122,400
585174,400
585224,401
585275,399
585325,401
585376,403
585426,401
585478,404
585528,404
585579,403
585629,405
585680,404
585731,412
585781,398
585832,406
585882,403
585933,406
585984,407
586035,407
586085,405
586136,408
586186,403
586237,403
586288,404
586339,404
586389,406
586439,404
586490,405
586541,406
586592,406
586642,405
586693,403
586743,402
586795,404
586845,403
586896,407
586946,407
586997,404
587047,402
587099,406
587149,403
587199,403
587250,402
587300,401
587352,399
587402,399
587453,399
587503,399
587554,394
587604,401
587656,400
587706,400
587757,400
587807,397
587858,392
587909,407
587959,381
588010,371
588060,353
588111,342
588162,314
588213,305
588263,293
588314,294
588364,280
588416,272
588466,262
588517,269
588567,265
588617,269
588668,270
588719,268
588770,266
588820,272
588871,269
588921,269
588973,269
589023,268
589074,268
589124,269
589175,267
589225,268
589277,269
589327,260
589377,272
589428,267
589478,267
589530,269
589580,264
589631,269
589681,267
589732,268
589783,267
589834,269
589884,269
589935,266
589985,268
590036,267
590087,267
590137,268
590188,270
590238,267
590289,266
590340,268
590391,267
590441,267
590492,268
590542,268
590594,267
590644,268
590695,269
590745,266
590795,268
590846,268
590897,266
590948,267
590998,267
591049,266
591099,267
591151,267
591201,269
591252,269
591302,268
591353,268
591404,266
591455,268
591505,268
591555,269
591606,266
591656,267
591708,268
591758,267
591809,268
591859,265
591910,267
591961,268
592012,268
592062,267
592113,267
592163,267
592215,269
592265,268
592315,267
592366,267
592416,268
592467,267
592518,268
592569,267
592619,266
592670,269
592720,267
592772,268
592822,266
592873,267
592923,268
592973,266
593025,268
593075,266
593126,266
593176,268
593227,268
593277,267
593329,266
593379,268
593430,269
593480,267
593531,268
593582,268
593633,267
593683,268
593733,267
593784,267
593835,266
593886,267
593936,269
593987,267
594037,269
594088,267
594139,267
594190,267
594240,269
594291,269
594341,267
594393,270
594443,267
594493,269
594544,268
594594,268
594646,268
594696,267
594747,268
594797,270
594848,268
594898,267
594950,267
595000,268
595051,268
595101,267
595151,267
595203,265
595253,267
595304,268
595354,269
595405,268
595456,267
595507,270
595557,266
595608,268
595658,269
595709,393
595760,386
595811,387
595861,363
595911,367
595962,379
596013,406
596064,402
596114,414
596165,417
596215,414
596267,423
596317,418
596368,420
596418,413
596469,417
596519,412
596571,419
596621,416
596671,414
596722,413
596772,415
596824,417
596874,413
596925,417
596975,415
597026,413
597076,415
597128,415
597178,418
597229,418
597279,415
597329,418
597381,419
597431,417
597482,416
597532,417
597583,416
597634,418
597685,420
597735,415
597786,416
597836,417
597888,419
597938,417
597989,417
598039,417
598089,416
598140,419
598191,419
598242,417
598292,418
598343,419
598393,418
598445,419
598495,421
598546,420
598596,416
598647,421
598697,421
598749,418
598799,420
598849,420
598900,417
598950,419
599002,420
599052,419
599103,418
599153,418
599204,419
599255,419
599306,420
599356,422
599407,420
599457,420
599507,421
599559,420
599609,420
599660,420
599710,419
599761,420
599812,422
599863,419
599913,420
599964,418
600014,422
600066,421
600116,419
600167,421
600217,422
600267,419
600318,420
600369,421
600420,420
600470,419
600521,421
600571,420
600623,422
600673,422
600724,421
600774,423
600825,422
600876,422
600927,420
600977,420
601027,423
601078,423
601128,421
601180,421
601230,422
601281,421
601331,422
601382,422
601433,424
601484,421
601534,422
601585,423
601635,424
601686,409
601737,384
601787,365
601838,356
601888,347
601939,350
601990,340
602041,344
602091,335
602142,318
602192,320
602244,333
602294,348
602345,360
602395,348
602445,368
602497,378
602547,391
602598,384
602648,399
602699,421
602749,408
602801,441
602851,445
602902,444
602952,432
603003,424
603054,421
603105,423
603155,424
603205,425
603256,423
603307,424
603358,421
603408,426
603459,425
603509,426
603560,426
603611,423
603662,426
603712,425
603763,423
603813,426
603864,423
603915,426
603965,425
604016,425
604066,423
604118,428
604168,426
604219,425
604269,424
604320,426
604370,424
604422,424
604472,425
604523,425
604573,425
604623,427
604675,426
604725,424
604776,426
604826,426
604877,425
604928,426
604979,428
605029,425
605080,427
605130,428
605181,427
605232,426
605283,429
605333,427
605383,428
605434,428
605485,428
605536,427
605586,429
605637,428
605687,429
605739,428
605789,429
605840,429
605890,428
605941,429
605991,429
606042,430
606093,427
606143,428
606194,428
606244,427
606296,428
606346,429
606397,428
606447,428
606498,428
606548,428
606600,428
606650,429
606701,430
606751,430
606801,429
606853,430
606903,429
606954,429
607004,429
607055,430
607106,429
607157,431
607207,429
607258,429
607308,430
607360,430
607410,431
607461,429
607511,429
607561,430
607612,430
607663,431
607714,430
607764,430
607815,430
607865,431
607917,432
607967,432
608018,431
608068,430
608119,429
608169,432
608220,429
608271,430
608321,430
608372,431
608422,431
608474,431
608524,430
608575,432
608625,431
608676,432
608727,432
608778,430
608828,431
608879,433
608929,431
608979,430
609031,431
609081,433
609132,432
609182,431
609233,432
609284,433
609335,433
609385,432
609436,432
609486,432
609538,433
609588,434
609639,436
609689,430
609739,437
609790,426
609841,418
609892,395
609942,418
609993,346
610043,348
610095,339
610145,316
610196,296
610246,273
610297,266
610348,269
610398,267
610449,268
610499,266
610550,266
610600,269
610652,268
610702,267
610753,268
610803,268
610854,267
610905,267
610956,268
611006,267
611057,267
611107,267
611158,270
611209,274
611259,270
611310,265
611360,266
611411,260
611462,271
611513,268
611563,272
611614,271
611664,267
611716,266
611766,269
611817,266
611867,266
611917,266
611969,268
612019,268
612070,269
612120,268
612171,268
612221,267
612273,267
612323,267
612374,264
612424,269
612475,267
612526,267
612576,267
612627,269
612677,267
612728,265
612779,267
612830,267
612880,267
612931,266
612981,267
613032,267
613083,267
613134,267
613184,267
613235,267
613285,268
613336,267
613387,266
613437,269
613488,268
613538,269
613590,268
613640,267
613691,267
613741,266
613792,268
613842,267
613894,269
613944,268
613995,268
614045,269
614095,267
614147,268
614197,267
614248,266
614298,268
614349,268
614400,290
614451,283
614501,258
614552,273
614602,264
614653,270
614704,264
614754,268
614805,271
614855,266
614906,272
614957,265
615008,263
615058,267
615109,267
615159,268
615211,270
615261,264
615312,265
615362,268
615413,267
615463,267
615514,267
615565,268
615615,267
615666,262
615716,266
615768,265
615818,266
615869,267
615919,265
615970,271
616020,264
616072,270
616122,270
616173,272
616223,268
616273,266
616325,273
616375,268
616426,269
616476,266
616527,266
616578,269
616629,266
616679,276
616730,270
616780,272
616832,272
616882,271
616932,332
616983,390
617033,402
617084,396
617135,406
617186,412
617236,412
617287,414
617337,396
617389,398
617439,396
617490,392
617540,405
617591,422
617641,416
617692,414
617743,436
617793,433
617844,445
617894,453
617946,452
617996,436
618047,444
618097,445
618148,438
618199,444
618250,437
618300,451
618351,436
618401,446
618451,442
618503,444
618553,442
618604,443
618654,439
618705,441
618756,444
618807,440
618857,444
618908,442
618958,441
619010,439
619060,414
619110,385
619161,341
619211,347
619262,351
619313,369
619364,397
619414,417
619465,439
619515,444
619567,445
619617,447
619668,441
619718,444
619769,446
619820,445
619870,444
619921,443
619971,445
620022,443
620072,445
620124,445
620174,445
620225,445
620275,446
620326,445
620377,446
620428,443
620478,443
620529,444
620579,444
620630,446
620681,446
620731,446
620782,446
620832,447
620883,443
620934,447
620985,447
621035,444
621086,445
621136,446
621188,445
621238,448
621288,447
621339,445
621389,447
621441,445
621491,447
621542,446
621592,444
621643,447
621693,448
621745,446
621795,446
621846,447
621896,444
621947,448
621998,447
622048,445
622099,447
622149,446
622200,432
622251,451
622302,449
622352,446
622403,443
622453,448
622504,447
622555,444
622606,448
622656,448
622707,447
622757,446
622808,450
622859,449
622909,446
622960,448
623010,448
623062,449
623112,448
623163,449
623213,449
623264,447
623314,450
623366,448
623416,445
623466,449
623517,449
623567,451
623619,449
623669,449
623720,449
623770,450
623821,449
623872,451
623923,449
623973,451
624024,450
624074,451
624125,451
624176,451
624226,451
624277,448
624327,449
624378,451
624429,449
624480,450
624530,449
624581,450
624631,450
624683,450
624733,451
624784,448
624834,452
624885,451
624935,451
624986,451
625037,450
625087,452
625138,448
625188,451
625240,450
625290,449
625341,449
625391,452
625442,449
625492,451
625544,450
625594,452
625644,450
625695,452
625745,451
625797,451
625847,450
625898,453
625948,450
625999,451
626050,448
626101,451
626151,449
626202,452
626252,454
626304,451
626354,452
626404,452
626455,451
626505,451
626556,453
626607,452
626658,454
626708,451
626759,451
626809,452
626861,454
626911,455
626962,453
627012,456
627063,456
627113,456
627164,452
627215,453
627265,453
627316,454
627366,455
627418,455
627468,452
627519,454
627569,454
627620,454
627671,454
627722,455
627772,452
627822,454
627873,451
627923,453
627975,455
628025,452
628076,453
628126,454
628177,451
628228,456
628279,454
628329,453
628380,454
628430,454
628482,453
628532,452
628582,453
628633,454
628683,455
628734,454
628785,456
628836,452
628886,453
628937,455
628987,456
629039,454
629089,453
629140,455
629190,453
629241,453
629292,453
629342,453
629393,451
629443,451
629494,453
629544,451
629596,454
629646,454
629697,456
629747,456
629798,456
629849,454
629900,455
629950,456
630000,457
630051,453
630102,456
630153,454
630203,455
630254,456
630304,457
630355,456
630406,456
630457,456
630507,456
630558,454
630608,458
630660,460
630710,460
630760,460
630811,461
630861,458
630913,459
630963,460
631014,461
631064,459
631115,461
631165,459
631217,458
631267,460
631318,459
631368,460
631419,457
631470,461
631520,457
631571,460
631621,460
631672,462
631723,461
631774,459
631824,459
631875,459
631925,459
631976,456
632027,459
632078,459
632128,462
632178,464
632229,458
632280,459
632331,460
632381,461
632432,459
632482,460
632534,460
632584,457
632635,462
632685,461
632736,460
632786,461
632838,461
632888,460
632938,459
632989,462
633039,460
633091,458
633141,461
633192,461
633242,461
633293,460
633344,461
633395,460
633445,462
633496,461
633546,461
633597,463
633648,464
633698,463
633749,462
633799,460
633850,462
633901,462
633952,462
634002,462
634053,464
634103,463
634155,461
634205,461
634256,462
634306,462
634356,463
634407,463
634458,463
634509,464
634559,462
634610,463
634660,461
634712,462
634762,465
634813,460
634863,463
634914,464
634964,464
635016,463
635066,465
635116,465
635167,462
635217,467
635269,464
635319,460
635370,464
635420,465
635471,466
635522,465
635573,463
635623,465
635674,463
635724,465
635776,464
635826,467
635876,465
635927,467
635977,466
636028,465
636079,466
636130,466
636180,465
636231,466
636281,466
636333,465
636383,465
636434,464
636484,466
636534,466
636585,466
636636,465
636687,465
636737,466
636788,467
636838,467
636890,465
636940,467
636991,466
637041,464
637092,467
637143,466
637194,464
637244,465
637294,466
637345,468
637395,470
637447,467
637497,468
637548,467
637598,465
637649,468
637700,466
637751,468
637801,468
637852,468
637902,468
637954,468
638004,467
638054,468
638105,468
638155,470
638206,468
638257,471
638308,469
638358,468
638409,471
638459,468
638511,468
638561,467
638612,470
638662,469
638712,470
638764,467
638814,470
638865,469
638915,468
638966,469
639016,470
639068,468
639118,469
639169,470
639219,468
639270,470
639321,470
639372,471
639422,471
639472,470
639523,470
639574,470
639625,471
639675,470
639726,470
639776,471
639827,470
639878,472
639929,470
639979,472
640030,471
640080,471
640132,470
640182,470
640232,474
640283,469
640333,468
640385,469
640435,473
640486,474
640536,472
640587,472
640637,473
640689,473
640739,470
640790,473
640840,475
640890,472
640942,470
640992,473
641043,472
641093,472
641144,473
641195,473
641246,471
641296,473
641347,472
641397,473
641448,472
641499,474
641550,473
641600,475
641650,475
641701,473
641752,471
641803,474
641853,475
641904,473
641954,473
642006,473
642056,473
642107,475
642157,474
642208,475
642258,474
642310,473
642360,474
642410,475
642461,476
642511,473
642563,476
642613,476
642664,477
642714,477
642765,474
642816,476
642867,476
642917,473
642968,475
643018,477
643068,476
643120,476
643170,476
643221,476
643271,475
643322,474
643373,476
643424,476
643474,473
643525,476
643575,477
643627,477
643677,476
643728,477
643778,477
643828,475
643879,478
643930,479
643981,477
644031,478
644082,478
644132,478
644184,475
644234,475
644285,477
644335,477
644386,476
644436,479
644487,475
644538,480
644588,478
644639,477
644689,477
644741,479
644791,479
644842,475
644892,479
644943,479
644994,476
645045,479
645095,479
645146,479
645196,479
645246,479
645298,480
645348,477
645399,479
645449,478
645500,478
645551,479
645602,480
645652,478
645703,479
645753,479
645805,478
645855,478
645906,479
645956,480
646006,478
646057,480
646108,481
646159,479
646209,478
646260,479
646310,479
646362,480
646412,482
646463,481
646513,480
646564,478
646615,480
646665,481
646716,480
646766,482
646817,480
646867,481
646919,481
646969,481
647020,480
647070,480
647121,482
647172,482
647223,480
647273,482
647324,481
647374,481
647425,481
647476,482
647526,483
647577,482
647627,483
647678,481
647729,483
647780,482
647830,483
647881,483
647931,482
647983,482
648033,484
648084,480
648134,483
648184,482
648236,479
648286,484
648337,482
648387,482
648438,480
648488,482
648540,483
648590,482
648641,483
648691,482
648742,482
648793,483
648843,485
648894,483
648944,482
648995,483
649046,481
649097,483
649147,484
649198,483
649248,484
649299,484
649350,485
649401,482
649451,482
649502,484
649552,482
649603,485
649654,485
649704,486
649755,486
649805,484
649857,482
649907,485
649958,485
650008,486
650059,485
650109,485
650161,488
650211,487
650262,485
650312,486
650362,487
650414,485
650464,482
650515,486
650565,484
650616,485
650667,484
650718,485
650768,487
650819,486
650869,487
650920,486
650971,486
651021,489
651072,487
651122,483
651173,487
651224,486
651275,490
651325,486
651376,487
651426,486
651478,485
651528,487
651579,486
651629,484
651680,488
651730,488
651781,489
651832,487
651882,486
651933,489
651983,487
652035,488
652085,488
652136,488
652186,489
652237,488
652288,489
652339,489
652389,490
652440,488
652490,488
652540,489
652592,491
652642,488
652693,489
652743,490
652794,488
652845,490
652896,489
652946,488
652997,489
653047,490
653099,489
653149,488
653199,492
653250,491
653300,490
653351,488
653402,489
653453,490
653503,491
653554,491
653604,489
653656,492
653706,490
653757,491
653807,490
653858,489
653908,491
653959,489
654010,490
654060,492
654111,492
654161,491
654213,489
654263,492
654314,492
654364,488
654415,492
654466,493
654517,490
654567,493
654618,490
654668,492
654718,493
654770,493
654820,494
654871,492
654921,493
654972,493
655023,493
655074,493
655124,494
655175,494
655225,493
655277,491
655327,492
655377,491
655428,493
655478,493
655529,492
655580,490
655631,494
655681,495
655732,492
655782,494
655834,496
655884,493
655935,493
655985,493
656036,494
656087,492
656137,494
656188,494
656238,495
656289,493
656339,496
656391,496
656441,494
656492,495
656542,494
656593,493
656644,495
656695,495
656745,495
656795,496
656846,495
656897,494
656948,494
656998,495
657049,495
657099,494
657150,495
657201,496
657252,495
657302,496
657353,497
657403,495
657455,498
657505,496
657555,496
657606,495
657656,495
657708,498
657758,493
657809,495
657859,497
657910,496
657960,496
658012,497
658062,498
658113,497
658163,497
658214,498
658265,495
658315,496
658366,496
658416,497
658467,494
658518,499
658569,498
658619,497
658670,500
658720,499
658771,499
658822,498
658873,497
658923,497
658973,498
659024,500
659075,499
659126,499
659176,499
659227,498
659277,498
659329,496
659379,499
659430,498
659480,496
659531,499
659581,499
659633,499
659683,500
659733,499
659784,497
659834,497
659886,499
659936,498
659987,496
660037,498
660088,498
660139,498
660190,502
660240,496
660291,500
660341,502
660392,500
660443,500
660493,499
660544,501
660594,501
660645,500
660696,501
660747,502
660797,501
660848,499
660898,502
660950,500
661000,499
661051,500
661101,502
661151,502
661202,503
661253,501
661304,501
661354,499
661405,503
661455,501
661507,499
661557,502
661608,502
661658,502
661709,501
661760,502
661811,502
661861,501
661911,504
661962,502
662012,502
662064,502
662114,502
662165,501
662215,505
662266,503
662317,504
662368,501
662418,503
662469,502
662519,502
662571,503
662621,503
662671,504
662722,502
662772,503
662823,505
662874,504
662925,504
662975,504
663026,501
663076,505
663128,503
663178,505
663229,504
663279,505
663329,505
663380,502
663431,503
663482,504
663532,503
663583,503
663633,504
663685,504
663735,503
663786,506
663836,506
663887,504
663938,505
663989,505
664039,504
664089,507
664140,503
664190,506
664242,503
664292,505
664343,505
664393,503
664444,505
664495,506
664546,506
664596,507
664647,506
664697,506
664749,505
664799,506
664849,508
664900,506
664950,506
665001,508
665052,504
665103,508
665153,508
665204,507
665254,506
665306,506
665356,508
665407,506
665457,508
665507,506
665559,508
665609,506
665660,508
665710,507
665761,507
665811,507
665863,507
665913,508
665964,507
666014,507
666065,508
666116,507
666167,509
666217,508
666267,505
666318,509
666369,510
666420,508
666470,510
666521,510
666571,510
666622,505
666673,510
666724,508
666774,506
666825,511
666875,509
666926,510
666977,510
667027,510
667078,509
667128,511
667180,509
667230,510
667281,511
667331,510
667382,509
667432,509
667484,511
667534,510
667585,510
667635,509
667685,512
667737,510
667787,512
667838,511
667888,511
667939,511
667990,510
668041,511
668091,511
668142,510
668192,513
668243,511
668294,510
668345,513
668395,510
668445,510
668496,511
668547,510
668598,511
668648,512
668699,511
668749,513
668801,511
668851,511
668902,512
668952,511
669003,512
669053,512
669104,513
669155,510
669205,512
669256,513
669306,514
669358,513
669408,513
669459,513
669509,511
669560,513
669611,514
669662,511
669712,513
669763,514
669813,514
669863,513
669915,514
669965,515
670016,513
670066,515
670117,514
670168,512
670219,514
670269,514
670320,514
670370,514
670422,516
670472,514
670523,515
670573,514
670623,515
670674,514
670725,514
670776,515
670826,516
670877,513
670927,515
670979,516
671029,517
671080,516
671130,515
671181,516
671232,514
671282,514
671333,516
671383,514
671434,516
671484,514
671536,517
671586,515
671637,518
671687,516
671738,513
671789,519
671840,518
671890,515
671941,517
671991,516
672041,516
672093,518
672143,518
672194,517
672244,517
672295,517
672346,517
672397,515
672447,517
672498,519
672548,515
672600,518
672650,518
672701,519
672751,517
672801,518
672852,518
672903,518
672954,518
673004,519
673055,518
673105,518
673157,517
673207,519
673258,518
673308,518
673359,519
673410,516
673460,521
673511,520
673561,519
673612,519
673662,520
673714,519
673764,517
673815,519
673865,519
673916,521
673967,520
674018,520
674068,519
674119,520
674169,521
674220,520
674271,519
674321,520
674372,520
674422,519
674473,521
674524,519
674575,521
674625,521
674676,522
674726,520
674778,521
674828,522
674879,521
674929,519
674979,522
675031,522
675081,520
675132,520
675182,522
675233,523
675283,522
675335,522
675385,521
675436,522
675486,522
675537,522
675588,525
675638,521
675689,521
675739,523
675790,520
675841,523
675892,523
675942,521
675993,522
676043,522
676094,524
676145,521
676196,524
676246,524
